"","time","P [mm]"
"2222",2016-01-16 10:10:00,0.1
"2223",2016-01-16 10:20:00,0
"2224",2016-01-16 10:30:00,0
"2225",2016-01-16 10:40:00,0
"2226",2016-01-16 10:50:00,0
"2227",2016-01-16 11:00:00,0
"2228",2016-01-16 11:10:00,0
"2229",2016-01-16 11:20:00,0
"2230",2016-01-16 11:30:00,0
"2231",2016-01-16 11:40:00,0
"2232",2016-01-16 11:50:00,0
"2233",2016-01-16 12:00:00,0
"2234",2016-01-16 12:10:00,0
"2235",2016-01-16 12:20:00,0
"2236",2016-01-16 12:30:00,0
"2237",2016-01-16 12:40:00,0
"2238",2016-01-16 12:50:00,0
"2239",2016-01-16 13:00:00,0
"2240",2016-01-16 13:10:00,0
"2241",2016-01-16 13:20:00,0
"2242",2016-01-16 13:30:00,0
"2243",2016-01-16 13:40:00,0
"2244",2016-01-16 13:50:00,0
"2245",2016-01-16 14:00:00,0
"2246",2016-01-16 14:10:00,0
"2247",2016-01-16 14:20:00,0
"2248",2016-01-16 14:30:00,0
"2249",2016-01-16 14:40:00,0
"2250",2016-01-16 14:50:00,0
"2251",2016-01-16 15:00:00,0
"2252",2016-01-16 15:10:00,0
"2253",2016-01-16 15:20:00,0
"2254",2016-01-16 15:30:00,0.5
"2255",2016-01-16 15:40:00,0.4
"2256",2016-01-16 15:50:00,0.1
"2257",2016-01-16 16:00:00,0
"2258",2016-01-16 16:10:00,0
"2259",2016-01-16 16:20:00,0
"2260",2016-01-16 16:30:00,0
"2261",2016-01-16 16:40:00,0
"2262",2016-01-16 16:50:00,0
"2263",2016-01-16 17:00:00,0
"2264",2016-01-16 17:10:00,0
"2265",2016-01-16 17:20:00,0
"2266",2016-01-16 17:30:00,0
"2267",2016-01-16 17:40:00,0
"2268",2016-01-16 17:50:00,0
"2269",2016-01-16 18:00:00,0
"2270",2016-01-16 18:10:00,0
"2271",2016-01-16 18:20:00,0
"2272",2016-01-16 18:30:00,0
"2273",2016-01-16 18:40:00,0
"2274",2016-01-16 18:50:00,0
"2275",2016-01-16 19:00:00,0
"2276",2016-01-16 19:10:00,0
"2277",2016-01-16 19:20:00,0
"2278",2016-01-16 19:30:00,0
"2279",2016-01-16 19:40:00,0
"2280",2016-01-16 19:50:00,0
"2281",2016-01-16 20:00:00,0
"2282",2016-01-16 20:10:00,0
"2283",2016-01-16 20:20:00,0
"2284",2016-01-16 20:30:00,0
"2285",2016-01-16 20:40:00,0
"2286",2016-01-16 20:50:00,0
"2287",2016-01-16 21:00:00,0
"2288",2016-01-16 21:10:00,0
"2289",2016-01-16 21:20:00,0
"2290",2016-01-16 21:30:00,0
"2291",2016-01-16 21:40:00,0
"2292",2016-01-16 21:50:00,0
"2293",2016-01-16 22:00:00,0
"2294",2016-01-16 22:10:00,0
"2295",2016-01-16 22:20:00,0
"2296",2016-01-16 22:30:00,0
"2297",2016-01-16 22:40:00,0
"2298",2016-01-16 22:50:00,0
"2299",2016-01-16 23:00:00,0
"2300",2016-01-16 23:10:00,0
"2301",2016-01-16 23:20:00,0
"2302",2016-01-16 23:30:00,0
"2303",2016-01-16 23:40:00,0
"2304",2016-01-16 23:50:00,0
"2305",2016-01-17 00:00:00,0
"2306",2016-01-17 00:10:00,0
"2307",2016-01-17 00:20:00,0
"2308",2016-01-17 00:30:00,0
"2309",2016-01-17 00:40:00,0
"2310",2016-01-17 00:50:00,0
"2311",2016-01-17 01:00:00,0.1
"2312",2016-01-17 01:10:00,0.1
"2313",2016-01-17 01:20:00,0
"2314",2016-01-17 01:30:00,0
"2315",2016-01-17 01:40:00,0
"2316",2016-01-17 01:50:00,0
"2317",2016-01-17 02:00:00,0
"2318",2016-01-17 02:10:00,0
"2319",2016-01-17 02:20:00,0
"2320",2016-01-17 02:30:00,0
"2321",2016-01-17 02:40:00,0.2
"2322",2016-01-17 02:50:00,0.1
"2323",2016-01-17 03:00:00,0
"2324",2016-01-17 03:10:00,0
"2325",2016-01-17 03:20:00,0
"2326",2016-01-17 03:30:00,0
"2327",2016-01-17 03:40:00,0
"2328",2016-01-17 03:50:00,0
"2329",2016-01-17 04:00:00,0
"2330",2016-01-17 04:10:00,0
"2331",2016-01-17 04:20:00,0
"2332",2016-01-17 04:30:00,0
"2333",2016-01-17 04:40:00,0
"2334",2016-01-17 04:50:00,0
"2335",2016-01-17 05:00:00,0
"2336",2016-01-17 05:10:00,0
"2337",2016-01-17 05:20:00,0
"2338",2016-01-17 05:30:00,0
"2339",2016-01-17 05:40:00,0
"2340",2016-01-17 05:50:00,0
"2341",2016-01-17 06:00:00,0
"2342",2016-01-17 06:10:00,0
"2343",2016-01-17 06:20:00,0
"2344",2016-01-17 06:30:00,0
"2345",2016-01-17 06:40:00,0
"2346",2016-01-17 06:50:00,0
"2347",2016-01-17 07:00:00,0
"2348",2016-01-17 07:10:00,0
"2349",2016-01-17 07:20:00,0
"2350",2016-01-17 07:30:00,0
"2351",2016-01-17 07:40:00,0
"2352",2016-01-17 07:50:00,0
"2353",2016-01-17 08:00:00,0
"2354",2016-01-17 08:10:00,0
"2355",2016-01-17 08:20:00,0
"2356",2016-01-17 08:30:00,0
"2357",2016-01-17 08:40:00,0
"2358",2016-01-17 08:50:00,0
"2359",2016-01-17 09:00:00,0
"2360",2016-01-17 09:10:00,0
"2361",2016-01-17 09:20:00,0
"2362",2016-01-17 09:30:00,0
"2363",2016-01-17 09:40:00,0
"2364",2016-01-17 09:50:00,0
"2365",2016-01-17 10:00:00,0
"2366",2016-01-17 10:10:00,0
"2367",2016-01-17 10:20:00,0
"2368",2016-01-17 10:30:00,0
"2369",2016-01-17 10:40:00,0
"2370",2016-01-17 10:50:00,0
"2371",2016-01-17 11:00:00,0
"2372",2016-01-17 11:10:00,0
"2373",2016-01-17 11:20:00,0
"2374",2016-01-17 11:30:00,0
"2375",2016-01-17 11:40:00,0
"2376",2016-01-17 11:50:00,0
"2377",2016-01-17 12:00:00,0
"2378",2016-01-17 12:10:00,0
"2379",2016-01-17 12:20:00,0
"2380",2016-01-17 12:30:00,0
"2381",2016-01-17 12:40:00,0
"2382",2016-01-17 12:50:00,0
"2383",2016-01-17 13:00:00,0
"2384",2016-01-17 13:10:00,0
"2385",2016-01-17 13:20:00,0
"2386",2016-01-17 13:30:00,0
"2387",2016-01-17 13:40:00,0
"2388",2016-01-17 13:50:00,0
"2389",2016-01-17 14:00:00,0
"2390",2016-01-17 14:10:00,0
"2391",2016-01-17 14:20:00,0
"2392",2016-01-17 14:30:00,0
"2393",2016-01-17 14:40:00,0
"2394",2016-01-17 14:50:00,0
"2395",2016-01-17 15:00:00,0
"2396",2016-01-17 15:10:00,0
"2397",2016-01-17 15:20:00,0
"2398",2016-01-17 15:30:00,0
"2399",2016-01-17 15:40:00,0
"2400",2016-01-17 15:50:00,0
"2401",2016-01-17 16:00:00,0
"2402",2016-01-17 16:10:00,0
"2403",2016-01-17 16:20:00,0
"2404",2016-01-17 16:30:00,0
"2405",2016-01-17 16:40:00,0
"2406",2016-01-17 16:50:00,0
"2407",2016-01-17 17:00:00,0
"2408",2016-01-17 17:10:00,0
"2409",2016-01-17 17:20:00,0
"2410",2016-01-17 17:30:00,0
"2411",2016-01-17 17:40:00,0
"2412",2016-01-17 17:50:00,0
"2413",2016-01-17 18:00:00,0
"2414",2016-01-17 18:10:00,0
"2415",2016-01-17 18:20:00,0
"2416",2016-01-17 18:30:00,0
"2417",2016-01-17 18:40:00,0
"2418",2016-01-17 18:50:00,0
"2419",2016-01-17 19:00:00,0
"2420",2016-01-17 19:10:00,0
"2421",2016-01-17 19:20:00,0
"2422",2016-01-17 19:30:00,0
"2423",2016-01-17 19:40:00,0
"2424",2016-01-17 19:50:00,0
"2425",2016-01-17 20:00:00,0
"2426",2016-01-17 20:10:00,0
"2427",2016-01-17 20:20:00,0
"2428",2016-01-17 20:30:00,0
"2429",2016-01-17 20:40:00,0
"2430",2016-01-17 20:50:00,0
"2431",2016-01-17 21:00:00,0
"2432",2016-01-17 21:10:00,0
"2433",2016-01-17 21:20:00,0
"2434",2016-01-17 21:30:00,0
"2435",2016-01-17 21:40:00,0
"2436",2016-01-17 21:50:00,0
"2437",2016-01-17 22:00:00,0
"2438",2016-01-17 22:10:00,0
"2439",2016-01-17 22:20:00,0
"2440",2016-01-17 22:30:00,0
"2441",2016-01-17 22:40:00,0
"2442",2016-01-17 22:50:00,0
"2443",2016-01-17 23:00:00,0
"2444",2016-01-17 23:10:00,0
"2445",2016-01-17 23:20:00,0
"2446",2016-01-17 23:30:00,0
"2447",2016-01-17 23:40:00,0
"2448",2016-01-17 23:50:00,0
"2449",2016-01-18 00:00:00,0
"2450",2016-01-18 00:10:00,0
"2451",2016-01-18 00:20:00,0
"2452",2016-01-18 00:30:00,0
"2453",2016-01-18 00:40:00,0
"2454",2016-01-18 00:50:00,0
"2455",2016-01-18 01:00:00,0
"2456",2016-01-18 01:10:00,0
"2457",2016-01-18 01:20:00,0
"2458",2016-01-18 01:30:00,0
"2459",2016-01-18 01:40:00,0
"2460",2016-01-18 01:50:00,0
"2461",2016-01-18 02:00:00,0
"2462",2016-01-18 02:10:00,0
"2463",2016-01-18 02:20:00,0
"2464",2016-01-18 02:30:00,0
"2465",2016-01-18 02:40:00,0
"2466",2016-01-18 02:50:00,0
"2467",2016-01-18 03:00:00,0
"2468",2016-01-18 03:10:00,0
"2469",2016-01-18 03:20:00,0
"2470",2016-01-18 03:30:00,0
"2471",2016-01-18 03:40:00,0
"2472",2016-01-18 03:50:00,0
"2473",2016-01-18 04:00:00,0
"2474",2016-01-18 04:10:00,0
"2475",2016-01-18 04:20:00,0
"2476",2016-01-18 04:30:00,0
"2477",2016-01-18 04:40:00,0
"2478",2016-01-18 04:50:00,0
"2479",2016-01-18 05:00:00,0
"2480",2016-01-18 05:10:00,0
"2481",2016-01-18 05:20:00,0
"2482",2016-01-18 05:30:00,0
"2483",2016-01-18 05:40:00,0
"2484",2016-01-18 05:50:00,0
"2485",2016-01-18 06:00:00,0
"2486",2016-01-18 06:10:00,0
"2487",2016-01-18 06:20:00,0
"2488",2016-01-18 06:30:00,0
"2489",2016-01-18 06:40:00,0
"2490",2016-01-18 06:50:00,0
"2491",2016-01-18 07:00:00,0
"2492",2016-01-18 07:10:00,0
"2493",2016-01-18 07:20:00,0
"2494",2016-01-18 07:30:00,0
"2495",2016-01-18 07:40:00,0
"2496",2016-01-18 07:50:00,0
"2497",2016-01-18 08:00:00,0
"2498",2016-01-18 08:10:00,0
"2499",2016-01-18 08:20:00,0
"2500",2016-01-18 08:30:00,0
"2501",2016-01-18 08:40:00,0
"2502",2016-01-18 08:50:00,0
"2503",2016-01-18 09:00:00,0
"2504",2016-01-18 09:10:00,0
"2505",2016-01-18 09:20:00,0
"2506",2016-01-18 09:30:00,0
"2507",2016-01-18 09:40:00,0
"2508",2016-01-18 09:50:00,0
"2509",2016-01-18 10:00:00,0
"2510",2016-01-18 10:10:00,0
"2511",2016-01-18 10:20:00,0
"2512",2016-01-18 10:30:00,0
"2513",2016-01-18 10:40:00,0
"2514",2016-01-18 10:50:00,0
"2515",2016-01-18 11:00:00,0
"2516",2016-01-18 11:10:00,0
"2517",2016-01-18 11:20:00,0
"2518",2016-01-18 11:30:00,0
"2519",2016-01-18 11:40:00,0
"2520",2016-01-18 11:50:00,0
"2521",2016-01-18 12:00:00,0
"2522",2016-01-18 12:10:00,0
"2523",2016-01-18 12:20:00,0
"2524",2016-01-18 12:30:00,0
"2525",2016-01-18 12:40:00,0
"2526",2016-01-18 12:50:00,0
"2527",2016-01-18 13:00:00,0
"2528",2016-01-18 13:10:00,0
"2529",2016-01-18 13:20:00,0
"2530",2016-01-18 13:30:00,0
"2531",2016-01-18 13:40:00,0
"2532",2016-01-18 13:50:00,0
"2533",2016-01-18 14:00:00,0
"2534",2016-01-18 14:10:00,0
"2535",2016-01-18 14:20:00,0
"2536",2016-01-18 14:30:00,0
"2537",2016-01-18 14:40:00,0
"2538",2016-01-18 14:50:00,0
"2539",2016-01-18 15:00:00,0
"2540",2016-01-18 15:10:00,0
"2541",2016-01-18 15:20:00,0
"2542",2016-01-18 15:30:00,0
"2543",2016-01-18 15:40:00,0
"2544",2016-01-18 15:50:00,0
"2545",2016-01-18 16:00:00,0
"2546",2016-01-18 16:10:00,0
"2547",2016-01-18 16:20:00,0
"2548",2016-01-18 16:30:00,0
"2549",2016-01-18 16:40:00,0
"2550",2016-01-18 16:50:00,0
"2551",2016-01-18 17:00:00,0
"2552",2016-01-18 17:10:00,0
"2553",2016-01-18 17:20:00,0
"2554",2016-01-18 17:30:00,0
"2555",2016-01-18 17:40:00,0
"2556",2016-01-18 17:50:00,0
"2557",2016-01-18 18:00:00,0
"2558",2016-01-18 18:10:00,0
"2559",2016-01-18 18:20:00,0
"2560",2016-01-18 18:30:00,0
"2561",2016-01-18 18:40:00,0
"2562",2016-01-18 18:50:00,0
"2563",2016-01-18 19:00:00,0
"2564",2016-01-18 19:10:00,0
"2565",2016-01-18 19:20:00,0
"2566",2016-01-18 19:30:00,0
"2567",2016-01-18 19:40:00,0
"2568",2016-01-18 19:50:00,0
"2569",2016-01-18 20:00:00,0
"2570",2016-01-18 20:10:00,0
"2571",2016-01-18 20:20:00,0
"2572",2016-01-18 20:30:00,0
"2573",2016-01-18 20:40:00,0
"2574",2016-01-18 20:50:00,0
"2575",2016-01-18 21:00:00,0
"2576",2016-01-18 21:10:00,0
"2577",2016-01-18 21:20:00,0
"2578",2016-01-18 21:30:00,0
"2579",2016-01-18 21:40:00,0
"2580",2016-01-18 21:50:00,0
"2581",2016-01-18 22:00:00,0
"2582",2016-01-18 22:10:00,0
"2583",2016-01-18 22:20:00,0
"2584",2016-01-18 22:30:00,0
"2585",2016-01-18 22:40:00,0
"2586",2016-01-18 22:50:00,0
"2587",2016-01-18 23:00:00,0
"2588",2016-01-18 23:10:00,0
"2589",2016-01-18 23:20:00,0
"2590",2016-01-18 23:30:00,0
"2591",2016-01-18 23:40:00,0
"2592",2016-01-18 23:50:00,0
"2593",2016-01-19 00:00:00,0
"2594",2016-01-19 00:10:00,0
"2595",2016-01-19 00:20:00,0
"2596",2016-01-19 00:30:00,0
"2597",2016-01-19 00:40:00,0
"2598",2016-01-19 00:50:00,0
"2599",2016-01-19 01:00:00,0
"2600",2016-01-19 01:10:00,0
"2601",2016-01-19 01:20:00,0
"2602",2016-01-19 01:30:00,0
"2603",2016-01-19 01:40:00,0
"2604",2016-01-19 01:50:00,0
"2605",2016-01-19 02:00:00,0
"2606",2016-01-19 02:10:00,0
"2607",2016-01-19 02:20:00,0
"2608",2016-01-19 02:30:00,0
"2609",2016-01-19 02:40:00,0
"2610",2016-01-19 02:50:00,0
"2611",2016-01-19 03:00:00,0
"2612",2016-01-19 03:10:00,0
"2613",2016-01-19 03:20:00,0
"2614",2016-01-19 03:30:00,0
"2615",2016-01-19 03:40:00,0
"2616",2016-01-19 03:50:00,0
"2617",2016-01-19 04:00:00,0
"2618",2016-01-19 04:10:00,0
"2619",2016-01-19 04:20:00,0
"2620",2016-01-19 04:30:00,0
"2621",2016-01-19 04:40:00,0
"2622",2016-01-19 04:50:00,0
"2623",2016-01-19 05:00:00,0
"2624",2016-01-19 05:10:00,0
"2625",2016-01-19 05:20:00,0
"2626",2016-01-19 05:30:00,0
"2627",2016-01-19 05:40:00,0
"2628",2016-01-19 05:50:00,0
"2629",2016-01-19 06:00:00,0
"2630",2016-01-19 06:10:00,0
"2631",2016-01-19 06:20:00,0
"2632",2016-01-19 06:30:00,0
"2633",2016-01-19 06:40:00,0
"2634",2016-01-19 06:50:00,0
"2635",2016-01-19 07:00:00,0
"2636",2016-01-19 07:10:00,0
"2637",2016-01-19 07:20:00,0
"2638",2016-01-19 07:30:00,0
"2639",2016-01-19 07:40:00,0
"2640",2016-01-19 07:50:00,0
"2641",2016-01-19 08:00:00,0
"2642",2016-01-19 08:10:00,0
"2643",2016-01-19 08:20:00,0
"2644",2016-01-19 08:30:00,0
"2645",2016-01-19 08:40:00,0
"2646",2016-01-19 08:50:00,0
"2647",2016-01-19 09:00:00,0
"2648",2016-01-19 09:10:00,0
"2649",2016-01-19 09:20:00,0
"2650",2016-01-19 09:30:00,0
"2651",2016-01-19 09:40:00,0
"2652",2016-01-19 09:50:00,0
"2653",2016-01-19 10:00:00,0
"2654",2016-01-19 10:10:00,0
"2655",2016-01-19 10:20:00,0
"2656",2016-01-19 10:30:00,0
"2657",2016-01-19 10:40:00,0
"2658",2016-01-19 10:50:00,0
"2659",2016-01-19 11:00:00,0
"2660",2016-01-19 11:10:00,0
"2661",2016-01-19 11:20:00,0
"2662",2016-01-19 11:30:00,0
"2663",2016-01-19 11:40:00,0
"2664",2016-01-19 11:50:00,0
"2665",2016-01-19 12:00:00,0
"2666",2016-01-19 12:10:00,0
"2667",2016-01-19 12:20:00,0
"2668",2016-01-19 12:30:00,0
"2669",2016-01-19 12:40:00,0
"2670",2016-01-19 12:50:00,0
"2671",2016-01-19 13:00:00,0
"2672",2016-01-19 13:10:00,0
"2673",2016-01-19 13:20:00,0
"2674",2016-01-19 13:30:00,0
"2675",2016-01-19 13:40:00,0
"2676",2016-01-19 13:50:00,0
"2677",2016-01-19 14:00:00,0
"2678",2016-01-19 14:10:00,0
"2679",2016-01-19 14:20:00,0
"2680",2016-01-19 14:30:00,0
"2681",2016-01-19 14:40:00,0
"2682",2016-01-19 14:50:00,0
"2683",2016-01-19 15:00:00,0
"2684",2016-01-19 15:10:00,0
"2685",2016-01-19 15:20:00,0
"2686",2016-01-19 15:30:00,0
"2687",2016-01-19 15:40:00,0
"2688",2016-01-19 15:50:00,0
"2689",2016-01-19 16:00:00,0
"2690",2016-01-19 16:10:00,0
"2691",2016-01-19 16:20:00,0
"2692",2016-01-19 16:30:00,0
"2693",2016-01-19 16:40:00,0
"2694",2016-01-19 16:50:00,0
"2695",2016-01-19 17:00:00,0
"2696",2016-01-19 17:10:00,0
"2697",2016-01-19 17:20:00,0
"2698",2016-01-19 17:30:00,0
"2699",2016-01-19 17:40:00,0
"2700",2016-01-19 17:50:00,0
"2701",2016-01-19 18:00:00,0
"2702",2016-01-19 18:10:00,0
"2703",2016-01-19 18:20:00,0
"2704",2016-01-19 18:30:00,0
"2705",2016-01-19 18:40:00,0
"2706",2016-01-19 18:50:00,0
"2707",2016-01-19 19:00:00,0
"2708",2016-01-19 19:10:00,0
"2709",2016-01-19 19:20:00,0
"2710",2016-01-19 19:30:00,0
"2711",2016-01-19 19:40:00,0
"2712",2016-01-19 19:50:00,0
"2713",2016-01-19 20:00:00,0
"2714",2016-01-19 20:10:00,0
"2715",2016-01-19 20:20:00,0
"2716",2016-01-19 20:30:00,0
"2717",2016-01-19 20:40:00,0
"2718",2016-01-19 20:50:00,0
"2719",2016-01-19 21:00:00,0
"2720",2016-01-19 21:10:00,0
"2721",2016-01-19 21:20:00,0
"2722",2016-01-19 21:30:00,0
"2723",2016-01-19 21:40:00,0
"2724",2016-01-19 21:50:00,0
"2725",2016-01-19 22:00:00,0
"2726",2016-01-19 22:10:00,0
"2727",2016-01-19 22:20:00,0
"2728",2016-01-19 22:30:00,0
"2729",2016-01-19 22:40:00,0
"2730",2016-01-19 22:50:00,0
"2731",2016-01-19 23:00:00,0
"2732",2016-01-19 23:10:00,0
"2733",2016-01-19 23:20:00,0
"2734",2016-01-19 23:30:00,0
"2735",2016-01-19 23:40:00,0
"2736",2016-01-19 23:50:00,0
"2737",2016-01-20 00:00:00,0
"2738",2016-01-20 00:10:00,0
"2739",2016-01-20 00:20:00,0
"2740",2016-01-20 00:30:00,0
"2741",2016-01-20 00:40:00,0
"2742",2016-01-20 00:50:00,0
"2743",2016-01-20 01:00:00,0
"2744",2016-01-20 01:10:00,0
"2745",2016-01-20 01:20:00,0
"2746",2016-01-20 01:30:00,0
"2747",2016-01-20 01:40:00,0
"2748",2016-01-20 01:50:00,0
"2749",2016-01-20 02:00:00,0
"2750",2016-01-20 02:10:00,0
"2751",2016-01-20 02:20:00,0
"2752",2016-01-20 02:30:00,0
"2753",2016-01-20 02:40:00,0
"2754",2016-01-20 02:50:00,0
"2755",2016-01-20 03:00:00,0
"2756",2016-01-20 03:10:00,0
"2757",2016-01-20 03:20:00,0
"2758",2016-01-20 03:30:00,0
"2759",2016-01-20 03:40:00,0
"2760",2016-01-20 03:50:00,0
"2761",2016-01-20 04:00:00,0
"2762",2016-01-20 04:10:00,0
"2763",2016-01-20 04:20:00,0
"2764",2016-01-20 04:30:00,0
"2765",2016-01-20 04:40:00,0
"2766",2016-01-20 04:50:00,0
"2767",2016-01-20 05:00:00,0
"2768",2016-01-20 05:10:00,0
"2769",2016-01-20 05:20:00,0
"2770",2016-01-20 05:30:00,0
"2771",2016-01-20 05:40:00,0
"2772",2016-01-20 05:50:00,0
"2773",2016-01-20 06:00:00,0
"2774",2016-01-20 06:10:00,0
"2775",2016-01-20 06:20:00,0
"2776",2016-01-20 06:30:00,0
"2777",2016-01-20 06:40:00,0
"2778",2016-01-20 06:50:00,0
"2779",2016-01-20 07:00:00,0
"2780",2016-01-20 07:10:00,0
"2781",2016-01-20 07:20:00,0
"2782",2016-01-20 07:30:00,0
"2783",2016-01-20 07:40:00,0
"2784",2016-01-20 07:50:00,0
"2785",2016-01-20 08:00:00,0
"2786",2016-01-20 08:10:00,0
"2787",2016-01-20 08:20:00,0
"2788",2016-01-20 08:30:00,0
"2789",2016-01-20 08:40:00,0
"2790",2016-01-20 08:50:00,0
"2791",2016-01-20 09:00:00,0
"2792",2016-01-20 09:10:00,0
"2793",2016-01-20 09:20:00,0
"2794",2016-01-20 09:30:00,0
"2795",2016-01-20 09:40:00,0
"2796",2016-01-20 09:50:00,0
"2797",2016-01-20 10:00:00,0
"2798",2016-01-20 10:10:00,0
"2799",2016-01-20 10:20:00,0
"2800",2016-01-20 10:30:00,0
"2801",2016-01-20 10:40:00,0
"2802",2016-01-20 10:50:00,0
"2803",2016-01-20 11:00:00,0
"2804",2016-01-20 11:10:00,0
"2805",2016-01-20 11:20:00,0
"2806",2016-01-20 11:30:00,0
"2807",2016-01-20 11:40:00,0
"2808",2016-01-20 11:50:00,0
"2809",2016-01-20 12:00:00,0
"2810",2016-01-20 12:10:00,0
"2811",2016-01-20 12:20:00,0
"2812",2016-01-20 12:30:00,0
"2813",2016-01-20 12:40:00,0
"2814",2016-01-20 12:50:00,0
"2815",2016-01-20 13:00:00,0
"2816",2016-01-20 13:10:00,0
"2817",2016-01-20 13:20:00,0
"2818",2016-01-20 13:30:00,0
"2819",2016-01-20 13:40:00,0
"2820",2016-01-20 13:50:00,0
"2821",2016-01-20 14:00:00,0
"2822",2016-01-20 14:10:00,0
"2823",2016-01-20 14:20:00,0
"2824",2016-01-20 14:30:00,0
"2825",2016-01-20 14:40:00,0
"2826",2016-01-20 14:50:00,0
"2827",2016-01-20 15:00:00,0
"2828",2016-01-20 15:10:00,0
"2829",2016-01-20 15:20:00,0
"2830",2016-01-20 15:30:00,0
"2831",2016-01-20 15:40:00,0
"2832",2016-01-20 15:50:00,0
"2833",2016-01-20 16:00:00,0
"2834",2016-01-20 16:10:00,0
"2835",2016-01-20 16:20:00,0
"2836",2016-01-20 16:30:00,0
"2837",2016-01-20 16:40:00,0
"2838",2016-01-20 16:50:00,0
"2839",2016-01-20 17:00:00,0
"2840",2016-01-20 17:10:00,0
"2841",2016-01-20 17:20:00,0
"2842",2016-01-20 17:30:00,0
"2843",2016-01-20 17:40:00,0
"2844",2016-01-20 17:50:00,0
"2845",2016-01-20 18:00:00,0
"2846",2016-01-20 18:10:00,0
"2847",2016-01-20 18:20:00,0
"2848",2016-01-20 18:30:00,0
"2849",2016-01-20 18:40:00,0
"2850",2016-01-20 18:50:00,0
"2851",2016-01-20 19:00:00,0
"2852",2016-01-20 19:10:00,0
"2853",2016-01-20 19:20:00,0
"2854",2016-01-20 19:30:00,0
"2855",2016-01-20 19:40:00,0
"2856",2016-01-20 19:50:00,0
"2857",2016-01-20 20:00:00,0
"2858",2016-01-20 20:10:00,0
"2859",2016-01-20 20:20:00,0
"2860",2016-01-20 20:30:00,0
"2861",2016-01-20 20:40:00,0
"2862",2016-01-20 20:50:00,0
"2863",2016-01-20 21:00:00,0
"2864",2016-01-20 21:10:00,0
"2865",2016-01-20 21:20:00,0
"2866",2016-01-20 21:30:00,0
"2867",2016-01-20 21:40:00,0
"2868",2016-01-20 21:50:00,0
"2869",2016-01-20 22:00:00,0
"2870",2016-01-20 22:10:00,0
"2871",2016-01-20 22:20:00,0
"2872",2016-01-20 22:30:00,0
"2873",2016-01-20 22:40:00,0
"2874",2016-01-20 22:50:00,0
"2875",2016-01-20 23:00:00,0
"2876",2016-01-20 23:10:00,0
"2877",2016-01-20 23:20:00,0
"2878",2016-01-20 23:30:00,0
"2879",2016-01-20 23:40:00,0
"2880",2016-01-20 23:50:00,0
"2881",2016-01-21 00:00:00,0
"2882",2016-01-21 00:10:00,0
"2883",2016-01-21 00:20:00,0
"2884",2016-01-21 00:30:00,0
"2885",2016-01-21 00:40:00,0
"2886",2016-01-21 00:50:00,0
"2887",2016-01-21 01:00:00,0
"2888",2016-01-21 01:10:00,0
"2889",2016-01-21 01:20:00,0
"2890",2016-01-21 01:30:00,0
"2891",2016-01-21 01:40:00,0
"2892",2016-01-21 01:50:00,0
"2893",2016-01-21 02:00:00,0
"2894",2016-01-21 02:10:00,0
"2895",2016-01-21 02:20:00,0
"2896",2016-01-21 02:30:00,0
"2897",2016-01-21 02:40:00,0
"2898",2016-01-21 02:50:00,0
"2899",2016-01-21 03:00:00,0
"2900",2016-01-21 03:10:00,0
"2901",2016-01-21 03:20:00,0
"2902",2016-01-21 03:30:00,0
"2903",2016-01-21 03:40:00,0
"2904",2016-01-21 03:50:00,0
"2905",2016-01-21 04:00:00,0
"2906",2016-01-21 04:10:00,0
"2907",2016-01-21 04:20:00,0
"2908",2016-01-21 04:30:00,0
"2909",2016-01-21 04:40:00,0
"2910",2016-01-21 04:50:00,0
"2911",2016-01-21 05:00:00,0
"2912",2016-01-21 05:10:00,0
"2913",2016-01-21 05:20:00,0
"2914",2016-01-21 05:30:00,0
"2915",2016-01-21 05:40:00,0
"2916",2016-01-21 05:50:00,0
"2917",2016-01-21 06:00:00,0
"2918",2016-01-21 06:10:00,0
"2919",2016-01-21 06:20:00,0
"2920",2016-01-21 06:30:00,0
"2921",2016-01-21 06:40:00,0
"2922",2016-01-21 06:50:00,0
"2923",2016-01-21 07:00:00,0
"2924",2016-01-21 07:10:00,0
"2925",2016-01-21 07:20:00,0
"2926",2016-01-21 07:30:00,0
"2927",2016-01-21 07:40:00,0
"2928",2016-01-21 07:50:00,0
"2929",2016-01-21 08:00:00,0
"2930",2016-01-21 08:10:00,0
"2931",2016-01-21 08:20:00,0
"2932",2016-01-21 08:30:00,0
"2933",2016-01-21 08:40:00,0
"2934",2016-01-21 08:50:00,0
"2935",2016-01-21 09:00:00,0
"2936",2016-01-21 09:10:00,0
"2937",2016-01-21 09:20:00,0
"2938",2016-01-21 09:30:00,0
"2939",2016-01-21 09:40:00,0
"2940",2016-01-21 09:50:00,0
"2941",2016-01-21 10:00:00,0
"2942",2016-01-21 10:10:00,0
"2943",2016-01-21 10:20:00,0
"2944",2016-01-21 10:30:00,0
"2945",2016-01-21 10:40:00,0
"2946",2016-01-21 10:50:00,0
"2947",2016-01-21 11:00:00,0
"2948",2016-01-21 11:10:00,0
"2949",2016-01-21 11:20:00,0
"2950",2016-01-21 11:30:00,0
"2951",2016-01-21 11:40:00,0
"2952",2016-01-21 11:50:00,0
"2953",2016-01-21 12:00:00,0
"2954",2016-01-21 12:10:00,0
"2955",2016-01-21 12:20:00,0
"2956",2016-01-21 12:30:00,0
